SMILES,SENTENCE
CCOC/C=C(\CCC=C(C)C)/C,47
CC1CCC2C(C)C(=O)OC2C1,101
c1cnccn1,84
COc1c(OC)cccc1OC,80
C=CCCCCCCC/C=C/CC#N,76
C=C(C)C1C=CC(C)(CC1)O,69
c1ccc2c(c1)[nH]cc2,46
CCCC(=O)OC/C=C(/C)\CCC=C(C)C,54
CCCCCCN,7
CC1=CCCC(=CCCC=C(CC1)C)C,75
CC(C)(Cc1ccccc1)O,29
C/C(=C\CCc1ccncc1)/CCC=C(C)C,29
CCCC[C@H]1CCC(=O)O1,31
CC/C=C\CC(C)OC(=O)c1ccccc1O,63
CCC1CCC(O1)CC,42
SCCC(C)C,95
CC(C)C1CC2C(=CC1CC2C1OCCO1)C,46
CCC(/C(=C/C1(C)CC2CC1C=C2)/C)O,108
Oc1ccccn1,8
CC(=O)OC(C1CCCC(C1)(C)C)C,49
CCOC(=O)CC1(C)OCC(O1)C,13
CCOC(=O)C1=CC=C(C=C1)\N=C\CC(C)CCCC(C)(C)O,47
Cc1cc(C)c(C)cc1C,85
OC(C(C)C)Cc1ccccc1,89
CCCC=CC=O,96
CC(C(=O)OC(c1ccccc1)(C)C)C,86
CC=CC(=O)C,91
CCCCC[C@@H](C)CCC(=O)O,16
[N-]=[N+]=NC1CC(OC1COP(=O)(Nc1ccccc1)OCCSC(=O)C(C)(C)C)n1cc(C)c(=O)[nH]c1=O,47
CCC(C(CC=C(C)C)(C=C)C)O,49
N#CCC1=CCCCCCCCCCC1,47
Cc1c(cco1)SSc1ccoc1C,95
O=CC(c1ccc(cc1)C(C)C)C,86
CC(CC(C)c1ccccc1)CO,42
CC(=O)OC1CCCCCCCCC1,108
CCCC(=O)OCCC,48
CCOC(=O)CCc1ccccc1O,94
CC(C)C1CCC(C)CC1OCC(CO)O,69
CC=Cc1ccc(c(c1)OC)OC(=O)C,96
CC(Cc1sc(c(n1)C)C)C,60
CC(=O)c1ccc2CCCCc2c1,46
CC1=CC=CC(C)(C)CC1=O,69
CC=C(C)C=CC=C(C)C,100
O=CC1CCC(C23C41C2CC(C4(C)C)C3)(C)C,47
CCc1cc(C)cc(c1)O,80
CC(C)C(=O)OC(C)(C)c1ccccc1,59
C=CC(C)(CC/C=C(\C)/CCC=C(C)C)OC(=O)C(C)C,78
COC(=O)C1C(=CCCC1(C)C)C,48
c1ccc2c(c1)ccc(=O)o2,96
Cc1c(C(=O)C)scn1,73
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OCC)O,75
C=C(C)C1CC=C(CC1)COC(=O)C,13
CCC(OC(=O)C)C,48
COC(=O)c1ccc(cc1)C,96
CCOC(=O)OC1=C(C)OC(C)C1=O,29
C=CC(C)(CCC=C(C)C)OC(=O)C,96
CC(=CCS)C,2
O=CC1CCCC=CCC1,54
O=Cc1ccccc1,96
CCCCC(=O)OC(CCC=C(C)C)(C=C)C,47
C/C=C(/C=C/C=C(C)C)\C,84
CCCC(C)COC(=O)C(C)CCC,78
CC1OCC2(CO1)CCC1C(C2)C(C)(C)CCC1,108
c1ccc(cc1)CC(=O)OC1CCCCC1,56
CCC(CC)S,95
Cc1ccc(cc1)COC(=O)C,57
O=C1CCCC1,47
CC1OC(OC1C)Cc1ccccc1,55
CCC(=O)OCC=Cc1ccccc1,96
C#CCO,49
O=C1C[C@]2([C@@H]([C@H]1C)C2)C(C)C,55
CC(C)/C=C(\C)/C(=O)O,93
O=C1CCCCCCC/C=C/CCCCCC1,71
OCC(/C(=C/c1ccccc1)/O)O,96
C=Cc1ccc(cc1)Br,27
CC(C1CCC(C(=O)C1)C)C,21
O=CC1CCC(=CC1)CCCC(O)(C)C,42
O=CCCc1ccc(c(c1)OC)O,101
CCCC(CCCC(=O)OCC)OC(=O)C,71
CCCC/C=C/CC(=O)OC,48
O=CCCCCCCC(CC)C,75
CC(=CCCC(=CCCC(=CCOC(=O)C)C)C)C,54
CC(=O)c1ccc2CCCn12,53
C/C(=C/CC[C@]1(C)C2C[C@H]3C(C2)C13C)/COC(=O)C.C/C(=C/CC[C@@]1(C)C(=C)[C@@H]2CC[C@H]1C2)/COC(=O)C,108
CCC=CC=O,84
CCCCC(C(C)CCC)O,94
CC(CCC(=O)O)C,93
CC(=O)OC[C@H]1CCC2CC1C2(C)C,55
CCSSCC,25
Cc1cccc(c1)OC,106
Cc1ccsc1C(=O)C,80
CC/C=C/CCOCC=O,104
CC(=O)OCCC(=C)C1CCC(=CC1)C,62
CC1=CCCC(=CCC=C(C(CC1)(C)C(=O)C1(C)CCC(=CCCC(=CCC=C1C)C)C)C)C,5
CC(C)C1CCC(C)C(=O)C1,69
CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C,55
COC1CCC(C(C1)CCc1ccccc1OC)(C)O,55
CCCCC(CC=O)SC,35
CCCC[C@H]1C[C@H](C(=O)C)C(=O)O1,106
CCCc1c(nccn1)OC,40
CCCCC(CC(C)C)(O)C,47
CCCCCCCCCCCCCC(=O)CC(=O)OCC(CO)O,62
COc1ccc(cc1)C(=O)C,94
O=CC(c1ccc(cc1)C)C,54
CC(COC(=O)CCc1ccco1)C,47
Cc1ccc(cc1)OC(=O)Cc1ccccc1,8
CC(C)Cc1c(nccn1)OC,54
CCCC(C)OC(=O)CC(C)C,10
CC(C)CCc1ccc2c(c1)OCC(=O)CO2,47
CCOC1=C(C)OC(C)C1=O,22
c1cc(CO)oc1C=O,19
c1ccc(cc1)CC1OCC(CO1)O,57
CCO[C@@H]1C[C@@H](C)CC(C1)(C)C,47
CC(=O)OC(CC(OC(=O)C)(C)C)C,41
CCCCOC(=O)/C=C/CCC,10
CCCCCC=CC=CC=O,75
CCC(CCC(OC(=O)C)(CC)C)C,62
N#CC(=C(CCC=C(C)C)C)C,62
O=C1CCCCCCC/C=C\CCCCCCC1,8
CC1CCCO1,47
CCCOC(C)OCCC1=CC=CC=C1,86
CC(CCOC(=O)C)CCCC(=C)C,47
C[C@@H]1[C@@H](C)C(=O)C(=C1C)O,96
CC1=CCC(CC1)(O)C(C)C,47
COC1=CC(C=O)=C(C=C1C(C)(C)C)C(C)(C)C,86
O=CCOCC/C=C/CC,54
CCCCOC(=O)/C=C/c1ccccc1,11
CC12OC1CCC=CCCC=CCC2(C)C,108
CCCCCCC(O)C,47
CCCC[C@H](CC)O,46
CCC(CCCC(OC(=O)C)(C)C)C,47
CCC(C)OC(=O)C,25
C/C/1=C\CCC(=C)/C=C/[C@@H](CC1)C(C)C,69
O=C(Cc1ccccc1)Cc1ccccc1,89
C[C@H](c1ccccc1)N(C)C,96
Cc1cc(C)c(c(C)c1)O,80
CCc1cncc(n1)C,20
Cc1nc(C)c(nc1C)C,55
COc1ccc(cc1)COC(=O)C,83
CC(C)c1ccnc2ccccc12,60
CC1=C(/C=C(\C)/C(=O)C)C(C)(C)CCC1,108
OCCOCCOCC,74
CC(=O)OCc1ccccc1C,86
C=C1CCCC(C)(C)C1C(=O)OC,89
CCCCCCCC/C=N/c1ccccc1C(=O)OC,46
Cc1c(C(=O)C)nccn1,73
O=CCC(CCC=C(C)C)C,89
CC(=CCCC(C)CCOCC=O)C,47
CC1CCCC(C)(C)C1CC(C)C(C)O,23
O[C@H]1CC2CC1C(=C)C2(C)C,86
CCCC(=O)OC(CC)c1ccccc1,82
CCc1ccc(cc1)CC(C)(C)C#N,47
COC(CC(CCC=C(C)C)C)OC,47
CCCCCCCCOC(=O)c1ccccc1O,66
O(Cc1ccccc1)Cc1ccccc1,89
CCCCCC(=O)C(C)C(=O)C,48
CC(=O)OCC[C@@H]1CC=C(C1(C)C)C,47
CCCC(=O)c1ccco1,11
CCCCCC(CO)C(=O)C,40
CC(C)SSSC(C)C,2
COC(=O)C(C)(C)C,47
OC1CCC2C(C1)CCC(C2)C(C)C,83
C/C(=C\C#N)/CCc1ccccc1,62
C/C=C/C=C\CC/C=C/C(=NCC(C)C)O,48
O=C1C=C2[C@](O1)(C)CCCC2(C)C,108
CCCCCCCC=CC=O,43
CCCC[C@@H]1OC(=O)[C@H](C1)C(=O)C,58
CCC(=O)OC1CC2CC1C1CC=CC21,48
CC/C=C/CCC(=O)OCC,47
CC(CCCCCCCCCCOC(=O)C)C,75
CCCCCCCCCOC(=O)CCCCCC,76
CCC[C@@H](CCO)S,52
C/C=C(/C1CCC(O1)(C)C)\C,28
CCC(C)COC(=O)C(C)CC,96
C1COC(O1)Cc1ccccc1,55
CC(=C)CCC(=O)C,28
CC[C@H](C)CCCO,94
O=CC(CCc1ccccc1)C,94
CC(C)C1CCC(C)c2ccc(C)cc12,55
O=C(Oc1cccc(c1)C)Cc1ccccc1,80
O=C(C(C)C)OCCc1ccccc1,56
CC=CC(C)C(=O)O,13
CCCCCCC(OCC)OCC,47
CCC(=O)OC1(CCCCC1)C#C,47
Cc1c(cco1)SSCc1ccco1,95
CCCOC(=O)[C@H](C)OC(C)(C)CC,62
CCCCCC(OC(=O)CC)C=C,47
CCCCC(CC)COC(=O)CC,107
COc1cc(ccc1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)C=O,101
C=C(C)CCOC(=O)C,48
C=CCc1cc2c(cc1OC)OCO2,79
O=CCC1=CCC2CC1C2(C)C,47
CCC(C(=O)OC/C=C(/CCC=C(C)C)\C)C,10
CCCC(=O)OCC(C)CC,78
CCCCc1ccc(cc1)C(=O)C,96
CCCCCC(C(=O)O)C,93
CC(OC(=O)C(C)C)C,12
N.O,7
CCCCCC(OC(=O)CC)CC,48
CC(C1CCC(CC1)C(O)C)C,47
CCCC(=O)OC(C)(C)Cc1ccccc1,46
C=C(C)[C@@H]1CC[C@H](C)C(=O)C1,55
O=C1CCCCC1C(C)(C)C,69
CC1COCc2c1cc1c(c2)C(C(C1(C)C)C)(C)C,29
CC(C=O)CCC,84
COC(=O)c1ccccc1C,96
CC1(S)CCC2CC1C2(C)C,95
CC1C(=O)C(=C(C)S1)O,65
COC1CCc2ccccc12,46
CCOc1ccc(cc1)CC,96
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC1C3(C)OC(C)(C)O1,108
CC(C)C1=CCC(CC1)C(=O)O,8
C=C(C)C1CCC(=C)C(C1)OC(=O)C,69
CCN=C(C1CC(C)CCC1C(C)C)O,74
C=C/C(=C\C[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O)/C,108
O=CC1=C(C)C=CCC1(C)C,55
CCCCCCCCCCCCCC(=O)OCC(CC)C,75
C=CCCC(=O)C(=C)C1CCCCC1,106
CCCCCCCC(=NO)C,37
CC(C)C1=CC=C(CC1)C=O,43
OCCC(CC)C,47
CC(C1OCOCC1(C)C)C,54
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(c(c2)OC)O)ccc1O,108
O=Cc1c(C)c([N+](=O)[O-])c(c(c1C)[N+](=O)[O-])C(C)(C)C,103
COC(=O)COc1ccccc1,66
C[C@H](CCCC(C)(C)O)CC=O,46
OC1CCCC=C1,47
Cc1ccccc1CCO,89
CC(C)CC1SC(CC(C)C)SS1,73
CC1CCCC2(C1(O)CCCC2)C,108
CCCCCCCCCC(=O)OCC=C,43
C/C=C(\C)/C=O,54
CCCC/C=C\1/CCCCC1=O,55
CC1=CCC(CC1)C(=C)C,84
CC=O,84
O(Cc1ccco1)Cc1ccco1,42
CCCC/C=C\CCCCCCCCCCCC=O,105
CCOC(OCC)OCC,42
CC(COC(=O)[C@H](O)C)C,48
C1CCCS1,95
CCCCCC(OC(=O)C)C,12
CC/C=C\C/C=C\CCO,67
N#CC(=C1CCCCC1)c1ccccc1,49
C=CCCC1=C(C)C(=O)CCC1(C)C,108
CC1(C)CCCC2=C1CC(CC2)C#N,28
CCOc1cc(C=O)ccc1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,74
CC(C)[C@@H]1CC=C(C)[C@@H]2CC=C(C)C[C@@H]12,54
OCCc1cccc(c1)C,47
Cc1nccc(n1)C(=O)C,72
Cc1ccc(o1)/C=C/C=O,27
C/C=C(\C)/C(=O)OC,42
CCCC(=O)OC(CC)C,10
CCCCOC(=O)C(C)O,24
CC1C=CCC(C)(C)C1C(=O)OC,89
C=CCCCC1CCCC(=O)O1,96
C=C/C(=C/CCC(C)(C)O)/C,62
O=COCc1ccc2c(c1)OCO2,96
CC(COC(=O)C)CCCC(C)C,48
c1ccc(cc1)OC(=O)c1ccccc1O,96
C[C@H]1[C@@H](C)C(=O)C(=C1C)O,97
C/C/1=C/CCC(=C)C2CC(C)(C)C2CC1,94
CCCCCC(C)O,62
CCCCCC=CCOC(=O)CCC,48
c1ccc(cc1)C=CCOC(=O)Cc1ccccc1,72
Cc1csc(C(=O)C)n1,35
CCC1OCC2(CC=CCC2)CO1,89
CC1(C)C2CC=C(CO)C1C2,21
C=C(C)C1CC=C(C)C(C1)OC(=O)C,48
Cc1cc(cc(c1)OC)O,53
O=C1CCCCO1,48
CC=C(C)C,42
CC(=O)/C=C/c1ccc(c(c1)OC)O,101
CC(=C)C(=O)OCCc1ccccc1,89
CC1C=COC(C1)c1ccccc1,47
CCCC(C)(CO)CC=C(C)C,47
CC(=O)OC(C)(CCC1=CC=CC=C1)CC1=CC=CC=C1,11
CC1CC(=C(C1=O)OC)C,97
C[C@]1(O)CC[C@@H](CC1)C(O)(C)C.O,74
CC(C12CCC(O2)(CC1)C)C,36
CC(=C)[C@@H]1CC=C(C(=O)C1)C,69
CCC(COC(=O)C(CC)C)C,100
O=C(C(C)C)OC1CC2C(C1(C)CC2)(C)C,86
CCCCC[C@@H]1[C@H](CCC1=O)CC(=O)OC,84
CC(C)C1CCC(C)(CC(C)O)CC1OC(=O)OC1CC(C)(CCC1C(C)C)CC(C)O,69
C1CCCCCC2C(CCCC1)O2,108
Cc1cccs1,2
COc1ccccc1CO,96
C=C(C)C1CC=C(C)C(=O)C1,69
CC1OC(=O)C(=C1C)O,97
O=C(Cc1ccccc1)OCCc1ccccc1,56
CCCCCCCCCCCCCCCCC,75
C=C(C)C1CCC2(C)C(C1)O2,47
CC1c2c(cnc(C)n2)CO1,22
CC(CCC=C(C)C)CCOC(Cc1ccccc1)OCCC(CCC=C(C)C)C,57
CC1=CCC(C)(CC1)C(=O)C,48
CC1(C)[C@@H]2CC[C@](C)(C2)[C@@]1(C)O,102
CC(C)C1CCC(=C2CCC(=CC12)C)C,55
C/C=C/C(=O)OC(C)(C)Cc1ccccc1,55
O=C/C=C/c1ccc(c(c1)OC)O,101
CO[C@@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,108
CCc1ccc(C)s1,95
O=COC(C1CCCC(C1)(C)C)C,10
C/C(=C\COC(Cc1ccccc1)OC/C=C(/CCC=C(C)C)\C)/CCC=C(C)C,89
CC(C)CC(=O)OCc1ccco1,13
CC(C1CCC(=O)CC1)(C)C,71
O=COCC[C@H](CCC=C(C)C)C,28
CC=C(C=CC=C(C)C)C,84
C=CCOC1CC2CC1C1C=CCC21,46
CCC(=O)OCCC(CCCC(=C)C)C,47
O=CC(C(=CCC(=CCCC(C)C)C)C)C,108
COc1cccc(c1)C(=O)O,94
C1CCSC1,102
CC(=O)OC(=C)C1CC=C(C)C(=O)C1,69
Cc1cc(C)c(C)c(c1)O,18
CC(=O)OCCc1scnc1C,86
Cc1nc2c(s1)cccc2,86
CC(=O)OC1=CCC2C3CCC(C3)C12,54
CCCCCCC/C=C\C=O,83
C[C@@H](Cc1ccc(cc1)C(C)(C)C)C=O,63
CCCC(C1OCC(CO1)(C)CCC)C,47
CC=Cc1ccc(c(c1)OC)O,92
C/C(=C/C=O)/CC(C)(C)C,47
CCCCC/C=C\C=C\C(=O)OCCC,78
OCCC(C1CCC(=CC1)C)C,47
CCCOC(=O)/C=C/c1ccccc1,96
CCOC(C)OCC(COC(C)OCC)OC(C)OCC,48
COc1ccc(c(c1)O)C(=O)c1ccccc1,96
CC(=O)OCC1CCCC(C1)(C)C,89
C=CC(OC(=O)c1ccccc1N)(CCC=C(C)C)C,46
CCOC(=O)C(C1CCCCC1)C,87
C=C(C)c1ccnc(c1)C(=O)C,53
Cc1ccc(cc1)OC(=O)C,106
CC(=O)c1c(C)coc1C,101
CC(CCC=C(C)C)CCCC(=O)C,46
CC(=O)CC(S)(C)C,95
c1ccc2c(c1)occ2,96
C[C@H](C=O)c1ccccc1,57
CCCCCCCCCC/C=C/COC(=O)C,105
C/C/1=C\CCC2(C)C(CC/C(=C/CC1)/C)O2,108
c1ccc(cc1)CC(=O)OCc1ccccc1,58
C=CC(CCCC(O)(C)C)C,62
OCC(C)C,42
CCCCCCCC(=O)OCCc1c(C)ncs1,73
C/C/1=C\CCC(=C)[C@@H]2[C@@H](CC1)C(C2)(C)C,108
CCCCCCC/C=C/C(=O)OCC,78
CC(=CCC/C(=C/COC(=O)C)/C)C,89
CC1=CC(C(C(C1)C)/C=C(/C(=O)C)\C)C,103
CCCCCCCCCCCC=CC=O,28
CC(C(=O)OCC)CC=C,67
CC(=O)OC1C=C(C)C2CC1C2(C)C,94
CC(=CCCC1=CCC(CC1)C=O)C,28
OCCCc1ccccc1,57
c1ccc2c(c1)nccn2,32
CCCCCCC(=O)CCC=O,43
CCSCCC(=O)O,50
CC(c1cccc(c1O)C(C)C)C,66
CSCCCOC(=O)C,2
Cc1ccoc1CC1C(C)(C)O1,54
O=C1CCCCCCCCCCCCCCCO1,71
O=CCCC1=CCC2CC1C2(C)C,1
CCCCC(CCCC)O,75
CC(C)CC(=O)SC(C)C,54
CCCCCCCCCCCCCCCC(=O)OCCC,75
CC1=CCC(CC1)C(=O)O,16
CCC(=O)OC(c1ccccc1)C,47
CC1CCC2C(C)(CCC3C1CC3(C)C)O2,99
Cc1ccccc1C=O,26
C[C@H]1CC[C@@H](C(=O)C1)C(C)C,36
CC(=CCC(C=CC(=O)C)(C)C)C,47
COC(=O)[C@@H](Cc1cnc[nH]1)N.Cl,30
CC(=CCC(C)(C)C(=O)C(C)C)C,100
COC(=O)C1(C)CCC=CC1,47
CCCCOCCOC(=O)C,47
CCCC[C@@H](CC)C(=O)O,40
C=CC(=C)CC/C=C(/CC/C=C(\C=O)/C)\C,76
CCCSSc1ccoc1C,65
O=Cc1ccc(c(c1O)C)O,101
OC/C(=C/CC1CC=C(C1(C)C)C)/C,108
C=CCCC(=O)c1ccccc1,11
CCCCCC/C(=C/C(=O)O)/C,8
Cc1nccs1,102
C=CCOC(=O)CC,42
CC1OC1(C)CCC=C(C)C,94
CCCCCCCCCC(=O)OCCCCCC,47
CCC(C1CCCCC1OC(=O)C)(C)C,11
CC/C=C\CC/C=C/C(=NC1CC1)O,65
CCOc1cc(ccc1O)C1OCC(C)O1,101
CC1C2CC(CC2C2CCC(CC2)O)C1(C)C,108
CC1CCC2(O1)C(C)(C)CCCC2(C)O,86
Cc1ccc(c(c1)C(C)(C)C)O,66
c1cc(COCc2cccs2)sc1,48
CC(CC(=O)OCc1ccccc1)C,10
C=CCSC[C@@H](C(=O)O)N,35
CCSSSC,2
CC(=O)OCC1=CCC(CC1)C(=C)C,55
CC(=O)CCSCCC(=O)C,94
CSCSC,2
O=C1CC2CC(C1C)C2(C)C,47
O=C(C(C)C)OC(C1CCC(=CC1)C)(C)C,48
CCCCC(C(=O)OCC)CC,48
CC(C)(C)OC,69
CC(C)C1CC2=C(C)CC1C(C2)C(=O)C,108
CC1CCC(CC1)C(O)(C)C,86
CCCOC(=O)CC(C(=O)OCCC)O,107
CC1=CC(C)C(CC1)C=Nc1ccccc1C(=O)OC,106
C=C/C(=C/CC(C(=C)C)O)/C,21
Cc1c(C)scn1,90
CCC(C)C(=O)C(=O)OCC,73
CCCCC(C(=O)O)CC,93
CCCCCCCCCC1OCC(C)O1,54
Cc1cnc(c(C)n1)OC,40
O=CC1C(=CCCC1(C)C)C,47
CCCCC/C(=C\c1ccccc1)/C(OC(CCC=C(C)C)(C=C)C)OC(CCC=C(C)C)(C=C)C,58
CCCC(=O)OCC(c1ccccc1)O,48
CC(C)C1(C=CC(C)CC1)OC(=O)C,96
O=CCCC=C1CC2CC1C1C2CCC1,104
CCCC1CCOC(S1)C,100
CCCCOC(C)OCC,107
CCOc1cc(cc(c1n1cccc1)OCC)Cc1cnc(nc1N)N,71
CC1CCC2(C)C(=CCCC2(C)C1OC=O)C,39
CC(C)CCC1(C)OCC=CCO1,47
CC1(C)[C@H]2CC[C@@]3(C1=CCCC3(C)C)C2,108
O=C/C(=C/c1ccco1)/c1ccccc1,94
C=CCOC(=O)CC(CC(C)(C)C)C,100
CC(=C)[C@H]1CC[C@@H]([C@H](C1)O)C,47
CCCCCCCC(OC(=O)C)COC(=O)C,48
c1ccc(cc1)CCCCCO,94
CCCCCC(=O)CCO,55
CC(c1nccnc1)C,72
CCC(=O)Oc1ccc(C)cc1,8
CC(=O)/C(=C(\C(C(C)(C)C)C)/C)/C,108
CCCCCCCCCCCCC(S(=O)(=O)[O-])C(=O)OCC(CCCC)CC.[Na+],83
CCOC(=O)C1CC=CCC1,96
CCCC(OC(=O)C)C,47
CCOC(=O)CCC(C(=O)OCC)O,29
CCCC(=O)C(CC)Cc1ccccc1,82
CC1=CC[C@@H](CC1)C(O)(C)C,86
C/C=C/SSSC,95
OCCC1CC=C(C1(C)C)C,55
CC/C=C\CCCC(=O)O,43
CCCCCC=CCOC(=O)C,67
C=CC(=C)CCCC(C)(C)O,47
C[C@@H]1CC[C@@H]2[C@H](C3=C1CC[C@H]3C)C2(C)C,108
CCCCCCCCCCCCCCCC(=O)OCCCCC,75
CC(CC#N)CCC(CC)(O)C,47
Oc1cc(O)c2c(c1)O[C@@H]([C@H]([C@@H]2c1c(O)cc(c2c1O[C@H](c1ccc(c(c1)O)O)[C@](C2)(C)O)C)O)c1ccc(c(c1)O)O,51
C=C[C@@](C)(CCC=C(C)C)OC(=O)C,54
O=CCC(c1ccc(cc1)C(C)(C)C)C,47
C[C@H]1N[C@@H](C)SC(C)S1,95
CCC(=O)OC/C=C(/C)\CCC=C(C)C,48
COc1cc(ccc1C)C(C)C,66
Cc1cc(cc(C)c1C(=O)C)C(C)(C)C,39
C=CC(=C)CC/C=C(/C)\CCC=C(C)C,28
COC(C(Cc1ccccc1)(C)C)OC,63
CC(=CCCC1(C)OCC(C)O1)C,43
CCCC(CC=C(C)C)(C=O)C,47
C=CC(C)(CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,89
CCCCC(C(OC)OC)CC,60
O=Cc1cc(C)ccc1C,96
Cc1ccc2c(C=CCC2(C)C)c1,39
C=C1C2CC3CC1C(C(C2)C3C)O,86
CC(CC1OCCC(C1)C)C,89
CCC(=O)C(C)O,70
CC1CCCC(C1=O)(C)C,47
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,106
N#CC1C2CC3CC1CC(C2)C3,108
OC1C2CC3CC1CC(C2)C3,47
CCCCCC1=CCC(=O)O1,100
C/C=C(\C(=O)OCC=C(C)C)/C,48
O=CC1C(=CCC2C1C2(C)C)C,21
CCOC(=O)/C=C/SC,96
CC(=O)O,74
CCCCCOC(=O)C=Cc1ccccc1,96
O=CC(c1ccccc1)C(C)C,94
Cc1cccc2ccccc12,21
OC1CCCCCCCCCCC1,108
Br/C=C/c1ccccc1,57
CC1CCOC(O1)/C=C/c1ccccc1,27
CCCCCC(=O)OC/C=C\CC,12
CCC(c1cccc2c1nccc2)C,40
CC/C=C\C=C\C=O,35
CCCCOC(=O)/C=C/C=C/C,48
CCC(CC)C=O,96
CCCCOC(=O)C(OC(=O)C)(CC(=O)OCCCC)CC(=O)OCCCC,74
CC(=O)/C=C/1\[C@H]2CC[C@H]3[C@]1(C)CCCC([C@@H]23)(C)C,108
CC(C)c1ccc(cc1)C=O,86
CCCC(=O)OC1C=CC2C3CCC(C3)C12,59
CC1(C)CC2C1CCC1(C)CCCC2(C1)OC=O,108
CC(C)c1ccc(cc1)COC(=O)C,62
CC1OC2C(C1)CCCCCCCCCC2,108
OC1C2(C)CCC(C1(C)C)C2,47
CC1=CC2C(CC1)C2(C)C,84
N#CC1CC(C)C=C(C1)C,48
CC/C=C\C/C=C/C=C/C=O,54
C=CCCCCCC(=O)C,48
C=C[C@@]1(C)CC[C@@H](C[C@@H]1C(=C)C)C(=C)C,55
O=CCOCCC(CCC=C(C)C)C,104
CC1OC(Cc2ccccc2)OC(C1)(C)C,54
CC(CCCCCCCOC(=O)C)C,43
CCOC(C)OCCc1ccccc1,60
C/C=C/c1ccc2c(c1)OCO2,94
CC(=O)C1=C(C)[C@@H]2C[C@@]3(C1)[C@H](C)CC[C@H]3C2(C)C,42
CC(COC(=O)C(C)C)C,12
CCOC(=O)C1OC1c1ccc(cc1)OC,94
CC(=O)/C(=C/C1=C(C)CCCC1(C)C)/C,108
CC1CC(C)(c2ccccc2)OC(C)O1,47
CCC(=O)OC1C=CC2C3CCC(C3)C12,48
CC(CCCCCCCCCCOC(/C=C(/CCC=C(C)C)\C)OCCCCCCCCCCC(C)C)C,108
CC(=CCC/C(=C\COC(=O)C(C)C)/C)C,67
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](C2)O,86
O=C(CC1C=CCC1)OC1CCCCC1,58
CCCCC/C=C\CCCCCCC=O,28
CC(=O)/C=C/C1C(C)CC(=CC1C)C,103
COC(=O)C1CC2CC1(C)C(=C2C(=C)C)C,108
CC1CCC(C(=O)C1)C(C)C,36
CC(=CCC/C(=C/CCC(=O)C)/C)C,54
C=CC(CC)O,94
CC(C)C1OCC2C3C=CC(C2C(=O)O1)C3=O,62
CC(C)c1ccc2c(CCC3C(C)(C)CCCC23C)c1,108
CC(CO)COC1CC2CCC1(C)C2(C)C,83
Cc1ccc(cc1)C(C)O,96
CCC(C(=O)OC/C=C(/CCC=C(C)C)\C)CC,43
O=Cc1ccc2c(c1)OCO2,101
CC(C)C1OCC(C)O1,107
CC1(C)CCC(COC=O)C23C4CC(CC134)C2(C)C,23
C/C=C(\C)/C=C/C=C(C)C,98
COc1cccc(c1C(=O)O)OC,93
CCCCCCCCCOC(=O)Cc1ccccc1,11
CC1(C)CCCC2(C)C1=CC(=O)O2,87
Cc1ccc2c(CCCN2)c1,8
CC(=O)c1c(C)cc(cc1C)C(C)(C)C,39
OCCCCC(CO)O,74
CC/C=C/CC(C=C)O,40
CCCCCC=CCC=CC=O,75
CCCCC(=O)CCCC,47
CCCCC(CS)CC,95
CC(C)c1c(nccn1)SC,102
CC(C)C1CCC(C)CC1OC,69
CSSCc1ccccc1,95
CC1=CCCC(C)(C)C1/C=C(\C)/C(=O)C,103
CCCC(CC)CCC(=O)O,8
Cc1ccc2c(ccc(=O)o2)c1,101
OCC(=CCC1CCCCC1)C,55
OCCCC=C,47
CC(C)COC(=O)c1ccccc1NC,52
CC(CC(C)(C)C)C(C)C=O,46
COC(=O)c1ccccc1/N=C/CC(CCCC(O)(C)C)C,103
CC(C(=O)OCC)C=C=C,48
O=COCC1CC2C(C1)C1CC2CC1,48
CCOC(=O)C1C(c2ccccc2)O1,13
CCC(C1CCC(=O)CC1)(C)C,103
CC[C@H]1CC[C@]2(CC1)CCC(=O)O2,27
CC(=O)OC(C(Cl)(Cl)Cl)c1ccccc1,89
OC(C(=O)c1ccccc1)O,94
CC/C=C/C=C/C(=O)C,48
C=Cc1ccc(c(c1)OC)OC,53
C/C=C(/C)\C(=O)OCC(C)C,94
CCCCCC(CCCC)O,75
CC1CCC(C(C1)O)C(=C)C,55
N#CCC(CCCC(C)C)C,28
CC(/C=C(/CO)\C)CC=C,60
CC/C=C\C/C=C\C/C=C\CCCCCCC=O,85
C=CC(=C)CCCC(C)(C)OC(=O)C,62
C/C(=C\c1ccccc1)/CO,96
CCCCOc1ccccc1,9
