SMILES,SENTENCE
CC1=CC(=O)C(=C(C)C)CC1,"fresh,sweet,mint"
CCCc1nccs1,"green,herbal"
CC1CCC2=C(C)C(=O)OC2C1,"sweet,dairy,vanilla,coconut,powdery,tobacco"
CC(C)[C@@H]1CC[C@@](C)([C@@H]2CCC(=C[C@@H]12)C)O,"balsamic,earthy"
OCC1CC2C(C=C1C)C2(C)C,"resinous,coniferous,herbal"
CCCCCCCC1CC(C)OC1=O,"dairy,fruity,green,citrus"
CCCC(=O)OC(=O)CCC,butter
C1CSCCS1,"seafood,chemical,alliaceous"
C=C1CCC2C(C)(CCC3C1CC3(C)C)O2,"sweet,fresh,dry,spicy"
CC(=CCC/C(=C\COC=O)/C)C,"green,metallic,tropicalfruit,citrus,floral"
C[C@H]1CCC[C@]2(C)CC[C@]3(C[C@@]123)C(C)(C)O,"rancid,sulfuric"
CC(=O)CC(C)(C)c1ccccc1,"floral,honey"
OC(=O)Cc1ccccc1,"honey,vanilla,fermented"
CC1(C)C2CCC(C2)C1(C)O,"camphor,musty"
CC(C)OC(=O)c1ccccc1,"sweet,fruity,floral,balsamic"
CCCCc1c(C)scn1,"green,floral,pepper"
CC(c1ccc(c(c1)C(=O)C)C)C,"resinous,spicy"
O=C(c1ccco1)OCCc1ccccc1,"honey,rose,fruity"
O=C(Cc1ccccc1)OC/C=C(/CCC=C(C)C)\C,"resinous,fruity,honey"
CCCC(C(=O)OCC)C1CCCC1,"fatty,fruity,fresh,floral"
CCC(C(=O)N(c1ccccc1)C)C,"dry,green,ester,green,fruity,ethereal,grapefruit"
O=CC[C@@H](CCCC(O)(C)C)C,lily
C/C=C(/C(=O)OCC(C)C)\C,"ethereal,apple,herbal"
CCC1(O)C2(C)CCC(C1(C)C)C2,"earthy,musk,earthy"
CC(c1ccccc1)C(=O)O,"sour,balsamic"
CCC(C(=O)OCC(OC(=O)C(CC)C)C)C,"fruity,musty,pungent"
Cc1ccc2c(c1)CCCC2(C)C,"woody,camphor"
C=C/C(=C/C/C=C(/CCC=C(C)C)\C)/C,"lemon,herbal,floral,resinous,pungent,violetflower,sweet,floral"
COC(C1CCC(=CC1)C)(C)C,"lemon,orange"
C/C(=C\C1C(=CCCC1(C)C)C)/C(O)C,"woody,floral"
C/C=C(/C)\C(=O)O,spicy
COc1cc(ccc1[O-])/C=C/C(=O)O.[Na+],"sweet,clove,phenolic"
CC(CCC(=O)C)C,"fresh,fruity,burnt"
SCC=C(C)C,"sulfuric,vegetable"
CC1CCC(COC(=O)C)C(C)C1,"floral,woody,mint,grapefruit"
CCC(C)C1N=C(C)C(C)S1,"meat,spicy,vegetable"
c1ccc2cc(ccc2c1)OC(=O)c1ccccc1N,"syrup,grape,berry,floral,wine"
CC(C)C1=CCC(C)(CC1)O,"dry,musty"
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,odorless
C(CC=O)/C=C/1\CC2CC1C1CCCC21,"lily,aldehydic"
CCOC(=O)C1OC1c1ccccc1,"berry,fermented,honey"
CC1=CC2CC1(CC2)c1ccncc1,"violetflower,ambery,leather"
CCCC(=O)OCCC(C)CCC=C(C)C,"sweet,citrus,floral,green"
CCOC(C)Oc1ccccc1,"leaf,fresh,rose"
CCCCCCCCCCCC(=O)Oc1ccccc1C,"balsamic,phenolic"
C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C,"fresh,mint,musty"
C/C=C(/C(=O)OCc1ccccc1)\C,"rose,herbal,fruity,mushroom"
CCOC(=O)C1OC1(C)/C=C/C1C(=CCCC1(C)C)C,"fresh,herbal,floral,fruity"
C=CCC(=O)C1C(=CCCC1(C)C)C,"sweet,berry,floral,woody,green"
CCCCC=CC(=O)C,"grass,oily,chemical,sweet,mushroom"
Cc1cccc(c1O)C(C)(C)C,"phenolic,leather,medicinal"
CCC(C=Cc1ccccc1)(O)C,"fresh,floral,citrus"
C[C@H]1C[C@H]2OCC(C[C@@H]2C[C@H]1C)(C)C,"woody,herbal,floral,grapefruit"
CC(=O)OC(Cc1ccccc1)(C)C,"fresh,resinous,floral,cherry,green,lactonic,plum"
CC(C)C1CCC(C)CC1OC(=O)C,"green,herbal,cooling,berry"
CCc1ncc(nc1C)C,"cacao,vegetable,coffee"
CC(=CCO)C,"sweet,fruity,alcoholic,green"
C=CCOC(=O)c1ccccc1,"sweet,floral,cherry,berry"
CCCS(=O)OC,"cooked,alliaceous,fruity,ethereal,sweet"
C=CCOC(=O)/C=C/C,"pungent,tropicalfruit"
O=C[C@@H]1[C@H](C)CC[C@@H]1C(=C)C,"fresh,herbal,citrus"
O=C1CCC([C@@]23C1C(C)(C)[C@H](C3)CC2)(C)C,"musk,earthy,ethereal"
C=CCCC=O,roasted
CC(=CCCC(C)CCO)C,"rose,citrus,green,fatty,terpenic"
CCC1CCC(=O)C1=O,caramellic
CCCCC(CO)CC,"ethereal,fermented"
CCC(C(=O)OCC(C)C)C,"apple,fermented,fatty"
Cc1c(C)sc(C)n1,"musty,nut,vegetable,cacao,caramellic,coffee"
CCC(=O)CC(C)(C)c1ccccc1,"pepper,woody,rose"
Cc1ccc(cc1)OCC=O,"grass,melon,fresh,floral"
CC(=CCC/C(=C/CC1CCCC1=O)/C)C,"tropicalfruit,lactonic,plum"
CC(CCOC(=O)CCCc1ccco1)C,"oily,fruity,burnt,sweet"
CCOC(=O)/C=C/C=C/C,"fruity,herbal,spicy"
CCC[C@@H]1CCC(=O)O1,"sweet,spicy,grass,vanilla"
S(Cc1ccccc1)SCc1ccccc1,"sulfuric,rose"
C=C1[C@H]2CC[C@H](C2)C1(C)C,"resinous,camphor"
CC1=C2C[C@@H](CC[C@]2(C)CCC1)C(C)(C)O,"sweet,woody,floral"
CC(=C1CCC(C)C2=C(C1)C(C)CC2)C,"sweet,powdery,dry,spicy"
C[C@]1(O)CC[C@H]2C[C@@H]1C2(C)C,"mint,camphor"
O=CC1(C)CCC=C(C1)CCC=C(C)C,"clean,fresh,aldehydic,herbal"
CCCC(=O)OC(C(=O)OCC)C,"sweet,green,fruity,body,musty,pungent"
CCOC(=O)CCCSC,sulfuric
Cc1ccc(C)o1,"chemical,ethereal,meat,roasted"
COC(=O)c1ccc(c(c1O)C)O,"liquor,fresh,woody,earthy"
CC(C)C1CCC(C)CC(=O)O1,syrup
CC1=C(C=O)C(C)(C)CC=C1,"powdery,camphor"
C=CC1(C)CCCC(O1)(C)C,"fresh,floral,citrus,rose"
Cc1cccc(c1)Oc1ccccc1,geranium
CC1C=C(C)CCC1CO,"fresh,lily,herbal,citrus"
CC1N2CCCC2SC(C)S1,"meat,cooked,roasted"
CC(OC=O)CC,"fresh,ethereal,fruity"
CCC(=O)OCCCC1CCCCC1,"green,berry,fresh"
CC1CC(C)(C)OC(Cc2ccccc2)O1,"hyacinth,whiteflower,green,balsamic"
CC(=O)OC1CC2CC1C1CCCC21,"herbal,green,fruity"
CC(=O)CC(=O)OCc1ccccc1,"sweet,ester,floral,fruity"
CC(C)[C@@H]1CC[C@](C)([C@H]2CCC(=C[C@@H]12)C)O,"herbal,honey"
CCCOC(=O)c1cc(O)c(c(c1)O)O,odorless
CC1(C)C2CCC(C)(C1C2)S,"sulfuric,grass,tropicalfruit,terpenic,cooling,berry,woody"
C=CC(=CCC=C(C)COC(=O)C)C,fruity
CC1COC(O1)C(Cc1ccc(cc1)C(C)C)C,"resinous,floral"
OCC[C@@H](CCC=C(C)C)C,"fresh,rose"
CCC(=O)Nc1ccccc1C(=O)OC,"sweet,resinous,floral,orange,grape"
CCC[C@@H]1CCO[C@H](S1)C,"sulfuric,orange,tropicalfruit"
CC(c1ccc(c(c1)O)C)C,"spicy,herbal,phenolic"
Oc1ccc(cc1)O,"phenolic,earthy,leather"
CCc1c(c(=O)cco1)O,"berry,syrup"
c1ccc(cc1)COC(=O)c1ccccc1N,"lily,grapefruit"
C/C(=C\COC(=O)C)/CCC=C(C)C,"rose,fruity,floral"
CC1=CCC(=O)O1,"sweet,chemical,nut,coconut,vanilla,tobacco"
CCCC(=O)OC/C=C/c1ccccc1,"balsamic,fruity,cinnamon"
CCO[C@@H]1C[C@H](C)CC(C)(C)C1,"fresh,green,herbal,citrus,woody"
COc1ccc(c(c1OC)OC)C=O,"sweet,spicy"
Cc1scc(n1)C,"sulfuric,green,resinous"
C/C=C/CCC1CCCC(=O)O1,"jasmin,herbal,spicy,coconut"
CCCC/C=C\CCCC(=O)O,"fatty,green"
CCCCC(OCC)OCC,"apple,ethereal,musty,pungent"
CC(C)C12CC1C(=CC2=O)C,mint
O=C1C(C)CC(CC1=O)(C)C,"phenolic,sweet"
O=CCC(CCCC(C)C)C,"aldehydic,fatty,lemon,green"
CC(=O)O[C@H]1CC[C@@H](CC1)C(C)(C)C,woody
O=COCCC(CC(C)(C)C)C,"fresh,floral,fruity,herbal"
CCCC1(C=CC(C)O1)C(C)(C)C,"blackcurrant,camphor,tobacco,anisic,woody,leaf"
CCCCCCCCCCCC(=O)CC,"oily,fruity"
CC1(C)C2CC=C(C=O)C1C2,"cooling,green,spicy,woody"
CCCCSSCCC,sulfuric
C/C=C/C=C/C(=O)OCCC(C)C,"fruity,herbal"
O=CC(=Cc1ccccc1)C,"cinnamon,herbal,balsamic,woody"
O=C(C(C)C)/C=C/C1C(=CCCC1(C)C)C,"woody,floral"
CC(C)(C)c1ccc(cc1)O,"earthy,leather"
CC(C)[C@H]1CC[C@@H](C)C[C@H]1O,"camphor,musty,woody"
CCCCCC(CCCC(=O)OCC(CO)O)O,"fresh,lactonic,coconut"
CC(=C[C@@H]1C[C@H](C)CCO1)C,"geranium,powdery,metallic"
c1ccc(cc1)C(=O)OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,"plastic,balsamic,clean,green"
CCC(=O)OC(C)(C)C1CC=C(C)CC1,"herbal,geranium,woody,citrus,tropicalfruit"
C=CCOC(=O)CCC1CCCCC1,"tropicalfruit,apple,waxy"
CCCC[C@@H](CCOC)S,"sulfuric,blackcurrant,berry,green,tropicalfruit"
CC(C)C1CCC(C)CC1O,mint
CCCCC(=O)OCC/C=C\CC,"green,fruity,butter"
CCCCCC=CC(=O)OCCCC,"fruity,green"
CC1=CCCC(C)(C)C1/C=C/C1(C)C(C(=O)OC)O1,"berry,plum"
CC(C1CCCCC1)O,"oily,herbal,fruity,fermented"
CCCCCC(C=C)OC(=O)CC,mushroom
COc1ccc(cc1)C(C)(C)C,"resinous,musty,leather"
CCCCCCC(CCCC)O,"ethereal,fruity"
CC1=CCC(CC1)C(C)(C)OC,"lemon,grapefruit,floral,vegetable,earthy,spicy"
Cc1ccc(cc1)CCC(=O)C,"floral,berry,plum"
COC(=O)c1ccoc1C,"fruity,burnt,caramellic"
CCC(C(=O)C)O,"butter,fruity,vanilla"
CCOC(=O)SCc1ccco1,"spicy,floral"
CCCC1CC(=CC(C1C=O)C)C,"green,herbal,floral,aldehydic"
Cc1c(C)nc2CCCc2n1,nut
CCCCC/C(=C\c1ccccc1)/C=O,floral
O=C(c1ccccc1O)OC1CC2C(C1(C)CC2)(C)C,"balsamic,coniferous"
CCOc1cccc(c1)C=O,"sweet,anisic,almond"
C=C1CC[C@@H]2[C@H]([C@H]3[C@H]1CC[C@]3(C)O)C2(C)C,"earthy,fruity"
CCC(C)C(C(=O)OCC)O,berry
CC1=CC2(C(CC1)C(C)C)C=CC(O2)C,"blackcurrant,mint"
CC[C@@]1(O)C(=O)OCc2c1cc1c3nc4ccccc4cc3Cn1c2=O,"ambery,balsamic,musk"
CCC=CC=CC=CC=O,"green,cucumber,melon,aldehydic"
CC(C(C)S)S,"alliaceous,meat,coffee"
C[C@@H]1CC[C@@H]2[C@@H]1[C@H]1[C@H](C1(C)C)CCC2=C,"woody,herbal,spicy"
CCCC(SC(=O)C)CCOC(=O)C,"tropicalfruit,sulfuric"
O=CC(=CC(C)C)c1ccccc1,"honey,herbal,floral,cacao"
C=CC1(C)CCC(O1)C(=C)C,"fresh,musty,herbal,floral"
CCOC(=O)C(C)C(C)S,fruity
C[C@@H]1C[C@@H](CC(C)(C)C1)O,mint
CC/C=C\CCCO,"fresh,dairy,grass,vegetable"
O=C1CCCCCCCCCCC1,"woody,burnt,camphor"
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O,odorless
CCCCCC(OC(=O)C)CC,"apple,mint,rose"
CC=C(c1ccccc1)C=O,"fresh,herbal,floral"
O[C@@H]1C[C@H]2C([C@@]1(C)CC2)(C)C,"resinous,camphor"
CC(C)CCCCCCCOC(=O)C,"fresh,citrus,green,herbal,resinous,spicy,powdery,clean"
CC1=C[C@@H](C2CC1C2(C)C)O,balsamic
CCC/C=C/COC(=O)C(CC)C,"apple,fatty"
CC1(CC1(Cl)Cl)c1ccccc1,rose
COc1cc(C=C)ccc1OC,"resinous,earthy"
CCCC(=O)C(CC)Sc1ccoc1C,"roasted,meat"
CC1=CCC(=C(C)C)CC1,"pungent,chemical"
CCCCCC(C=C)OC(=O)C,"green,earthy,fruity,oily"
CC(C)C(=O)C(=O)O,fruity
CC(C)COC(=O)CC(C)SC,"pungent,dry,berry"
CCC(=O)Cc1ccccc1,"lactonic,resinous,fruity"
CC/C=C\CCOC(=O)C(O)C,"leaf,waxy,tropicalfruit"
CCCCOC(=O)c1cccnc1,"fruity,nut"
C([C@]1(CO[C@](CO)(CO1)O)O)O,"sweet,cooling"
O=C(C(C)C)Oc1ccc(cc1)C,"resinous,whiteflower,fruity,woody,balsamic"
CC(C)(C)S,sulfuric
CCCO,"alcoholic,fermented,liquor,sweet,pear"
CCCCC(CC)CCC=O,"floral,dairy,fruity,citrus"
CC1(C)CC2C1CCC1(C)CCCC2(C1)O,"woody,liquor,spicy,earthy"
CC(=CC(=O)SC(C)C)C,"green,resinous,alliaceous"
c1ccc(cc1)CCCCO,rose
C/C(=C/COC(=O)C(C)C)/CCC=C(C)C,"berry,rose"
C/C=C\CCCCC=O,"cucumber,melon,green"
CCCCCOC(=O)/C=C\c1ccccc1,"balsamic,ambery,cacao,green,whiteflower,green,resinous"
C(=C(CC(=O)O)C(=O)O)C(=O)O,"vegetable,musty,nut,dry"
COC(=O)c1ccccc1N=CC(Cc1ccc2c(c1)OCO2)C,"lily,resinous,orange"
CO,alcoholic
COC1C(O)C(COC2OCC(C(C2O)OC)O)OC(C1O)OC1C(O)C(C)OC(C1O)CO,odorless
CC(C)(C=O)SSC,"resinous,cacao"
CC(CC(=O)OC/C=C(\CCC=C(C)C)/C)C,"fruity,lemon,herbal"
CCCC(=O)OC(C)(C)C1CC=C(C)CC1,"sour,rose,fruity,balsamic"
C=CC(OC(=O)C(C)C)(CC/C=C(/CCC=C(C)C)\C)C,"floral,citrus,woody"
CC1=CCC(CC1)C(C)(C)O,"resinous,clean,floral,lemon"
COC(C(CC=C(C)C)(C)C)OC,"grapefruit,herbal,green,oily"
CC=CCCCO,"pungent,vegetable,oily"
C/C(=C\CCC1(C)C2CC3C(C2)C13C)/CO,woody
CC(C)CCOCc1ccccc1,"floral,green,jasmin,fruity,grass"
CC(C(O)(C)C)CCC1CC=C(C1(C)C)C,woody
O=Cc1cc2c(o1)cccc2,"sweet,resinous,burnt"
COc1cc(/C=C/C(=O)O)ccc1O,odorless
CC(=O)OC(C)(C)CCc1ccccc1,"rose,whiteflower,leaf,balsamic"
OCC[C@H](CCC=C(C)C)C,"fresh,floral,citrus"
CCc1scc(n1)C,"sulfuric,vegetable,leaf"
CC(=O)C=CC12C(C)(C)CCCC1(C)O2,"berry,violetflower,powdery"
CCC=C(C)C(=O)OCC,"syrup,berry,liquor"
CC(=O)CCc1ccc(cc1)OC,"honey,berry,powdery,vanilla,rose"
CCCC(=O)OCCCC1CCCCC1,"cooling,green,waxy"
CC1(C)C2CC=C(CC=O)C1C2,resinous
C=C/C(=C/C/C=C(/CC/C=C(/C=O)\C)\C)/C,"fresh,aldehydic,citrus,fatty,floral"
CC(C)CCC(=O)O,cheese
CC1=CC(O)C2CC1C2(C)C,"fresh,herbal,rose"
CCCCC[C@@H](C)O,"fruity,sweet,oily"
c1ccc(cc1)C=CC(=O)O,"balsamic,sweet"
C1CCC(CC1)Cc1nccnc1,"cacao,burnt,coffee,nut"
CCC(C)SC(=O)CC(C)C,"spicy,green,resinous,herbal"
CCCCCCC=CC(=O)OC,"violetflower,waxy,pear,melon,vegetable"
c1ccc(cc1)C(c1ccccc1)O,"grass,rose"
CC/C(=C/CCC(C)(C=C)O)/C,"lemon,woody,rose,herbal,watery,floral"
CCC(C1CCC(CC1)O)(C)C,"oily,woody,herbal"
OC(=O)CCC1CCCCC1,"sour,balsamic,green,resinous"
C=C(C)CC(=O)C,"pungent,vegetable"
CCC(=O)OC1=C2CCC(=C1)C2,"pungent,chemical,herbal,fruity"
CCCCC/C=C\C=C\C=C,"green,resinous"
C/C(=C/COC(=O)C)/CCC=C(C)C,"fresh,rose,berry,citrus"
COC(=O)CC(CCC=C(C)C)C,"fruity,rose,herbal"
CCCCC(C)OC(=O)CCC,"banana,ripe,meat"
CCCCC(OCC(C)C)OCC(C)C,"apple,herbal,musty,pungent"
CC(=CCC/C(=C/COCC=O)/C)C,"clean,waxy,aldehydic,fresh,rose"
COC(=O)c1ccccc1N=CO,grape
CC1=C(/C=C/C(=O)C)C(C)(C)C(C)CC1,"fresh,violetflower,berry,powdery"
CC1C(C)(O)OC(C)C(C)(O)O1,butter
COc1cc(C=O)cc(c1O)OC,"sweet,resinous,floral"
CC(=CCC/C(=C/COC/C=C(\C)/CCC=C(C)C)/C)C,"clean,floral,balsamic"
OCC1CC2CC1(C(=C)C)C(=C2C)C,"cooling,woody,fresh,clean"
C(=C(\CC(=O)O)/C(=O)O)\C(=O)O,"vegetable,musty,nut,dry"
CCCC(C=Nc1ccccc1C(=O)OC)C,"green,aldehydic,citrus"
CCC1=C(O)C(=O)CC1C,"resinous,roasted,burnt,cooked"
CCCCOC(=O)C/C=C/CC,apple
O1CC1c1ccccc1,"pungent,chemical,resinous,floral"
Cc1oc(c(c1)C(=O)C)C,"sweet,nut,burnt"
Cc1cc(C)c(c(c1)C)C,"camphor,chemical,roasted"
CC(C)Cc1c(C)nccn1,"herbal,green,syrup"
CC(=O)OC([C@@H]1CC[C@@H](C2=C(C1)[C@@H](C)CC2)C)(C)C,powdery
CCCCC(CCOC(=O)C)S,"sulfuric,fruity"
CC1(C)CCCC2(C)C1CCC1(C)C2CCO1,"dry,ambery,ambergris,musk,sweet"
CCCCCC[C@H]1CCC(=O)O1,"sweet,coconut,fruity"
CCOC(OC(COC(OCC)C)COC(OCC)C)C,odorless
CCOC(=O)Oc1ccc(cc1)C,"phenolic,whiteflower"
O=Cc1cccc2c1cccc2,"spicy,almond"
CCCCCCC/C=C/C(=O)OCCCC,"oily,fruity"
O=C(Cc1ccccc1)OC1CCCCC1,"honey,balsamic,floral"
C[C@@H]1CCC[C@@]2(C)CCCC[C@]12O,"fresh,earthy"
CC(=O)C1(C)CC(=O)C(C)(O1)SCc1ccco1,"woody,coffee"
CC(=CCC(CO)C(=C)C)C,ethereal
C1CCC(CC1)C1CCCCC1=O,"violetflower,mint,resinous,spicy,woody,fresh"
CCCCC1OC(C)CC(O1)(C)C,"green,herbal"
CC1(C)CC2CC(C1C2)C(=O)OC,"resinous,green,fruity"
Cc1ncccc1C,spicy
CC1(C)C2CC3C(C1C2)(C)O3,"fresh,pungent,chemical,terpenic,coniferous"
CCCCCCCCCC(C(OCC)OCC)C,"balsamic,woody,ambery"
OC/C=C(/CCC=C(C)C)\C,"rose,dry"
CC(=C)[C@@H]1CC[C@@H]([C@@H](C1)O)C,"fresh,mint,musk"
C=C(C)CC(C)OC(=O)C(C)C,"fruity,apple,herbal,herbal"
CCCCCCC1(C)OCC(CO1)(C)C,"fresh,herbal,fruity"
CC(CC1OCCC(C1)(C)O)C,"fresh,lily,earthy"
CCCSSCCC,"alliaceous,tropicalfruit,green,metallic"
CC(C)c1ccc(C)c(c1)OC,"herbal,spicy,leaf,citrus"
CCOC(=O)C=C(C)C,"fruity,herbal,apple,herbal"
CCC(C)C(=O)CC(C)S,"chemical,tropicalfruit,grapefruit,grape,wine"
COc1ccc(cc1)CC(C=O)C,"fruity,floral,sweet,anisic,fennel"
CC(C)C1C(C)(C)COC(C)(C)O1,"woody,earthy,fruity,green"
Cc1ccc(cc1)C(C)(C)O,"sweet,cherry,vanilla,floral,camphor,cooling"
CC(CC(=O)C)C,"fresh,banana,burnt,dairy"
C[C@H]1CC[C@@]2([C@@]3([C@H]1C[C@H](C2(C)C)CC3)C)O,"woody,earthy,camphor"
CCc1c(C)nc(C)cn1.CCc1c(C)ncc(C)n1,"nut,body,caramellic,musty,seafood"
C1CCC2=C(C1)CCC(=O)O2,"coconut,green,grass"
C=CC(CCCC(CCCC(CCCC(C)C)C)C)(O)C,"floral,herbal,green"
OC(C(=O)c1ccccc1)c1ccccc1,"sweet,balsamic"
CC(C)CCN,chemical
COc1ccccc1/C=C\C(=O)O,"balsamic,blackcurrant"
CCc1ccc(nc1)C,"rancid,green,herbal"
CC=CC=CCOC(=O)CC,"tropicalfruit,wine"
CC(=C/C=C/C(=O)C)C,"herbal,fruity,burnt"
C/C(=C\CC1CC=C(C)C1(C)C)/C(=O)C,"woody,chemical,rose,ester"
CCC1CCCC2(CCC(=O)O2)C1,"resinous,fruity,dairy"
CC(COC(=O)c1ccccc1N)C,"resinous,citrus,grape"
CCCCCCC(CC)OC(=O)C,"ethereal,fruity"
CCC(=O)C=C,"fresh,chemical,fruity"
C=C(C)[C@H]1CC[C@H](C)C[C@H]1O,"medicinal,cooling,woody"
CCCOC(=O)CCC,"fruity,butter,cooling"
CCCCCOC(=O)CCCCC,"apple,waxy,tropicalfruit,fatty,fermented"
CCCCC/C=C/C=C\C=C,"herbal,oily,green,resinous,fruity"
CCC=CCC=CCCO,"green,melon,oily,cucumber,mushroom,seafood"
CCCCCC(=O)OCCc1c(C)ncs1,nut
CCCC/C=C\1/OC(=O)C(=C1C)C,"fruity,earthy,woody,coconut,floral"
CC1OCC(c2ccccc2)O1,"animalic,hyacinth,jasmin"
CCCCCCCOC(=O)CCCCCCC,"waxy,oily,tropicalfruit"
CC(C(C(=O)c1ccccc1)C(C)C)C,"balsamic,musk"
O=COCC1CCC(C23C41C2CC(C4(C)C)C3)(C)C,"ethereal,woody,ambery"
O=CC(CCC(CC(C)(C)C)C)C,"lily,powdery"
CCN,"chemical,seafood"
Cc1cnc2c(n1)cccc2,"coffee,nut,animalic,leather"
CCCCC(=O)OCCC(C)CCC=C(C)C,"rose,herbal,honey"
Cc1cc(C)cc(c1)C,camphor
CC(C)CC(=O)OCc1ccccc1,"sweet,fruity,powdery,musty"
CCCCCCCCCCCCCCCC(=O)OCCCC,oily
COC(=O)c1c(C)cc(c(c1O)C)O,"woody,earthy,phenolic"
CC(C)(CCCC1=CCC(CC1)C=Nc1ccccc1C(=O)OC)O,"orange,lily"
c1ccc2c(c1)nccc2,"burnt,floral"
CCCC1OCCC(C1)(C)OC(=O)C,"floral,woody,herbal,fruity"
OC1CCCCCCCCC1,"woody,floral,camphor"
CSCCCN=C=S,"woody,spicy,vegetable"
CC(C)CC1OC(CC(C)C)OC(CC(C)C)O1,"vanilla,butter,berry,cacao,coconut"
COc1ccc2ccc(=O)oc2c1,"balsamic,green,grass,sweet"
COc1ccc(cc1)C=CC(=O)OCCC(C)C,"sweet,balsamic,green,resinous"
CCC1(C)OCC(C)(C)C(C(C)C)O1,"mint,leather"
CCCCOC(=O)c1ccc(cc1)O,odorless
CC(Cc1ccc(cc1)C(C)(C)C)/C=N/c1ccccc1C(=O)OC,"fresh,lily,floral,citrus"
CC(c1ccccc1)COC(=O)C(C)C,"tropicalfruit,balsamic,ripe"
CC(=O)CSSC,"sulfuric,sweet,green"
O=CCC(c1ccccc1)C,"watery,resinous,floral"
COc1ccc(cc1)C=O,"sweet,anisic"
C/C=C/c1ccc(c(c1)OC)OC=O,"violetflower,green,woody,clove"
CC1=CC(C)C(C)C(C1)C(=O)C,"green,floral,earthy,dry"
C=CCCCCCCCCC(=O)OCC(C)C,"fatty,fruity,waxy"
C=CCS,"alliaceous,cooked,roasted,burnt,meat"
CCCCC(OC(=O)CCC)C,"fruity,butter"
C=C[C@@]1(C)CCC(=C[C@H]1C(=C)C)C(C)C,"sweet,herbal,woody"
CC(=CCCC(=CC(OC)OC)C)C,"pungent,green,lemon,aldehydic,terpenic"
CCCC(=O)OCC(CC)C,"fruity,butter"
CCCCCc1cccnc1,"rancid,tobacco,green,woody"
CC1(C)CCCC2(C)C3CCOC3CCC12,"dry,ambery,ambergris,musk,cedar,resinous,green"
CCC(CCCC(C)C)(O)C,"floral,citrus,earthy"
C=C/C=C/C=C\CC,"green,plastic"
CCOC(C(CC)C)OCC,"apple,ethereal,musty,pungent"
C=CCOC(=O)C(CC)CC,"nut,cherry,lactonic,ethereal"
CC(C)CC(=O)O[C@@H]1CC2CC[C@@]1(C)C2(C)C,"woody,cooling,oily,green"
CC1(C)C2CCC(C)(C2)C1O,"camphor,resinous,dry,sweet,lemon"
CC(=C)OC(=O)C,"fresh,fruity,ethereal,chemical"
COc1ccc(cc1)/C=C/C#N,"balsamic,spicy"
CCCc1cnccn1,"vegetable,nut"
CCC(=O)/C=C/C1C(=CCCC1(C)C)C,"woody,violetflower"
CCCCC(C(=O)OCCc1ccccc1)CC,"rose,woody"
NCCSS(=O)(=O)[O-].[Na+],"fresh,floral,woody,spicy"
C=CC(=C)CC/C=C(\CC/C=C(/C=O)\C)/C,"fatty,citrus"
CCC/C=C/COC(=O)C(C)C,"green,fruity"
CCc1c(C)nccn1,"nut,earthy,bread"
O=CCCCC1=CCC2CC1C2(C)C,"aldehydic,herbal,lily,woody,watery"
CCCCCC(C(CCCC)S)O,"grapefruit,woody,oily,mint"
C=CCCCCCCCCC(OC/C=C(/CCC=C(C)C)\C)OC/C=C(/CCC=C(C)C)\C,"rose,fatty,aldehydic"
CC=CC(=O)C(CC)C,"fruity,herbal,burnt"
O=COC1CC(C)CCC1C(C)C,"cooling,mint,fruity"
CCC(=O)C(=CC1C(=CCCC1(C)C)C)C,"violetflower,powdery"
C/C=C/C(=O)CC,"ester,fruity,burnt"
OC1(CCCCC1)C1CC2C(C1(C)CC2)(C)C,woody
CS(=O)C,"cheese,cooked,alliaceous,mushroom"
CC(=C)[C@@H]1CC[C@]2([C@@H](C1)O2)C,"fresh,camphor,citrus,coniferous"
OCC/C=C/CC,"fresh,leaf"
C=C[C@@]1(C)[C@H](CCC(C)(C)O1)O,"citrus,green"
CC1C(CCO1)OC(=S)C,"sulfuric,roasted,meat"
CCCSCCC,alliaceous
O=C(Cc1ccccc1)OC1CC2C(C1(C)CC2)(C)C,"balsamic,resinous"
CCCCCC=CC(=O)C,"berry,grass,oily,chemical,dry,woody"
CC(C)CCOC(Cc1ccccc1)OCCC(C)C,"herbal,green,floral"
CCOC(=O)OC1C(C)CCC(C1C)C,"herbal,fruity,floral,sweet"
CCCCOC(=O)C(CC(=O)OCCCC)(CC(=O)OCCCC)O,"butter,fruity"
CC1(C)COC(C)(c2ccccc2)OC1,"woody,camphor,sweet"
CCCCOC(OCCCC)C,"apple,ethereal,liquor"
CCCCCCC1OCC(C1)OC(=O)C,"jasmin,fruity"
C=CCCCCCCCCCC(=O)C,"oily,fruity,fresh"
CC(=O)CCc1ccc(cc1)C,"resinous,fruity,roasted"
C=C1C2CC(CC1O)C2(C)C,"camphor,resinous,cooling"
CC1CCCC2(C)CCCCC12O,earthy
CC(CCCC(C(=C)O)C)C,citrus
CCCC=CC(=O)C,"sweet,fruity,chemical,cheese,green,woody"
CCOC(=O)C=C,"chemical,fresh,ethereal,fruity,plastic"
CC1(C2CC3C=CC2C3)C(C(=O)OC)O1,"melon,sweet,floral,jasmin,clove"
